institution_id,institution_name,country,region,institution_type,institution_size,funding_type,survey_quarter,year,primary_discipline_focus,policy_stance,ai_adoption_rate,policy_maturity_score,faculty_training_hours,student_ai_literacy_index,integrity_incident_rate,learning_outcome_delta,ai_tool_diversity,infrastructure_readiness,research_output_ai_pct,student_satisfaction_score,annual_it_budget_usd,faculty_count,adoption_tier,readiness_category,training_investment_per_faculty,risk_adjusted_adoption
INST_03647,University of Pinehurst [CHI-3647],Chile,Latin America,Technical Institute,Medium (5K-15K),Private,2024-Q2,2024,STEM,Cautious,42.02,3.36,27.2,72.1,17.67,4.69,6,5.16,18.23,3.64,2761944,444,Medium (20-45%),Developing,311.03,28.24
INST_03648,Stonegate Technical Polytechnic [MOR-3648],Morocco,Africa,Technical Institute,Large (15K-30K),Private,2024-Q4,2024,Health Sciences,Permissive,76.35,3.12,40.8,90.5,31.95,8.55,11,4.62,59.05,2.86,3838951,579,High (>45%),Developing,331.52,47.64
INST_03649,Riverside Research University [UNI-3649],United States,North America,Research University,Very Large (>30K),Public,2024-Q1,2024,Social Sciences,Permissive,82.0,3.82,42.1,98.0,23.05,15.54,10,9.88,65.0,4.53,25936120,6778,High (>45%),Advanced,191.33,62.65
INST_03650,County Eastfield Technical Center [POR-3650],Portugal,Europe,Community College,Small (<5K),Private,2023-Q4,2023,Humanities,Cautious,24.29,3.39,22.0,60.7,16.56,-1.97,4,7.66,1.66,3.23,2109022,136,Medium (20-45%),Advanced,775.38,16.47
INST_03651,University of Riverside [PER-3651],Peru,Latin America,Research University,Small (<5K),Public,2023-Q3,2023,STEM,Permissive,45.49,3.17,23.2,56.0,39.18,3.7,4,7.07,27.94,3.13,1673026,104,High (>45%),Advanced,804.34,28.84
INST_03652,University of Silverton [FRA-3652],France,Europe,Teaching University,Medium (5K-15K),Mixed,2023-Q3,2023,Business,Cautious,22.04,3.41,36.0,74.7,15.63,15.77,4,8.12,4.59,4.22,6761282,416,Medium (20-45%),Advanced,812.65,15.03
INST_03653,Royal Meadowbrook University of Technology [FRA-3653],France,Europe,Research University,Large (15K-30K),Public,2023-Q1,2023,Humanities,Permissive,58.2,2.51,38.2,85.1,22.84,10.93,5,6.64,13.3,4.13,14852565,589,High (>45%),Developing,1260.83,29.22
INST_03654,Pinehurst Teaching State University [FIN-3654],Finland,Europe,Teaching University,Large (15K-30K),Public,2024-Q4,2024,Humanities,Cautious,57.1,4.35,40.0,89.5,9.25,13.98,8,7.85,26.55,3.66,8378804,473,High (>45%),Advanced,885.71,49.68
INST_03655,Ashford Research University [BEL-3655],Belgium,Europe,Research University,Very Large (>30K),Public,2023-Q3,2023,Business,Permissive,64.74,3.0,46.3,93.0,14.09,18.69,7,7.9,34.07,4.37,25625966,6614,High (>45%),Advanced,193.73,38.84
INST_03656,Greendale Technical Center [TUR-3656],Turkey,Middle East,Community College,Small (<5K),Private,2024-Q4,2024,STEM,Cautious,34.32,4.1,29.9,68.0,15.39,11.66,6,7.22,3.27,3.91,1199565,144,Medium (20-45%),Advanced,416.52,28.14
INST_03657,Crestmont Community Institute [SPA-3657],Spain,Europe,Community College,Medium (5K-15K),Public,2024-Q2,2024,Social Sciences,Integrated,39.87,4.16,29.8,77.7,12.31,18.33,7,9.14,3.55,4.77,2410296,236,Medium (20-45%),Advanced,510.66,33.17
INST_03658,Central Southport Institute of Science [SPA-3658],Spain,Europe,Research University,Small (<5K),Mixed,2023-Q4,2023,STEM,Cautious,51.22,3.16,42.9,98.0,11.44,14.66,7,7.62,28.55,3.51,4929161,104,High (>45%),Advanced,2369.79,32.37
INST_03659,Eastfield Teaching State University [AUS-3659],Australia,Asia Pacific,Teaching University,Medium (5K-15K),Public,2024-Q1,2024,Health Sciences,Integrated,60.1,3.77,41.4,79.1,9.3,25.6,5,7.46,14.55,4.07,3945090,212,High (>45%),Advanced,930.45,45.32
INST_03660,University of Fairview [VIE-3660],Vietnam,Asia Pacific,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,STEM,Integrated,71.53,3.47,40.7,80.2,7.77,13.9,9,6.17,27.73,4.73,2496613,471,High (>45%),Developing,265.03,49.64
INST_03661,Highland Cedarville Liberal Arts College [SAU-3661],Saudi Arabia,Middle East,Liberal Arts College,Medium (5K-15K),Public,2023-Q3,2023,Humanities,Permissive,36.81,3.2,14.6,67.7,39.88,-0.15,4,7.01,5.92,3.31,3296216,289,Medium (20-45%),Advanced,570.28,23.56
INST_03662,University of Oakville [IND-3662],Indonesia,Asia Pacific,Teaching University,Medium (5K-15K),Public,2023-Q2,2023,Multidisciplinary,Permissive,44.32,2.85,33.7,73.2,28.48,14.02,4,6.98,8.28,3.59,4965280,309,Medium (20-45%),Developing,803.44,25.26
INST_03663,Royal Hillcrest Institute of Science [ISR-3663],Israel,Middle East,Research University,Large (15K-30K),Mixed,2023-Q3,2023,Business,Integrated,46.66,3.4,42.0,91.6,5.12,31.46,6,6.65,21.39,4.85,14707219,562,High (>45%),Developing,1308.47,31.73
INST_03664,Cedarville Academic University [OMA-3664],Oman,Middle East,Teaching University,Medium (5K-15K),Public,2023-Q4,2023,Humanities,Cautious,34.12,2.87,27.3,67.3,13.79,14.45,4,7.3,5.24,3.42,2214236,479,Medium (20-45%),Advanced,231.13,19.58
INST_03665,City Kingswood Institute [MEX-3665],Mexico,North America,Community College,Small (<5K),Private,2024-Q3,2024,Business,Integrated,40.85,4.01,34.6,71.7,10.49,26.35,10,9.18,5.89,5.0,1523627,143,Medium (20-45%),Advanced,532.74,32.76
INST_03666,National Silverton Research University [PER-3666],Peru,Latin America,Research University,Large (15K-30K),Public,2023-Q4,2023,Multidisciplinary,Cautious,21.36,3.08,37.9,73.0,5.97,5.84,3,4.5,11.42,3.29,5738478,543,Medium (20-45%),Developing,528.4,13.16
INST_03667,Kingswood Research Research University [EGY-3667],Egypt,Africa,Research University,Large (15K-30K),Public,2024-Q3,2024,Social Sciences,Cautious,46.03,3.03,31.9,72.9,17.06,14.18,6,5.23,42.43,3.26,6934620,725,High (>45%),Developing,478.25,27.89
INST_03668,Technical Willowdale Technical University [TUR-3668],Turkey,Middle East,Technical Institute,Large (15K-30K),Public,2024-Q2,2024,STEM,Cautious,52.3,3.78,38.0,98.0,15.92,13.4,6,8.8,28.71,3.96,4702340,1265,High (>45%),Advanced,185.86,39.54
INST_03669,University of Harborview [UNI-3669],United States,North America,Technical Institute,Medium (5K-15K),Private,2023-Q4,2023,STEM,Cautious,39.02,3.18,49.1,95.5,9.42,7.94,5,7.18,8.98,3.74,9663572,456,Medium (20-45%),Advanced,1059.6,24.82
INST_03670,Springdale Teaching Academic University [POL-3670],Poland,Europe,Teaching University,Large (15K-30K),Mixed,2024-Q3,2024,Multidisciplinary,Permissive,41.9,3.62,33.8,82.5,17.63,17.94,7,8.82,15.36,4.4,8825107,992,Medium (20-45%),Advanced,444.81,30.34
INST_03671,Willowdale Community College [UNI-3671],United Arab Emirates,Middle East,Community College,Small (<5K),Public,2023-Q3,2023,Social Sciences,Integrated,32.63,3.45,28.2,61.2,8.37,19.21,5,7.17,1.0,4.26,1035059,133,Medium (20-45%),Advanced,389.12,22.51
INST_03672,Cedarville Technical Polytechnic [CAN-3672],Canada,North America,Technical Institute,Medium (5K-15K),Public,2024-Q2,2024,Business,Permissive,82.0,3.82,49.9,98.0,23.75,19.95,10,9.03,35.54,4.1,7265022,220,High (>45%),Advanced,1651.14,62.65
INST_03673,Riverside State University [POL-3673],Poland,Europe,Teaching University,Medium (5K-15K),Mixed,2023-Q4,2023,Business,Permissive,48.05,3.37,21.3,71.5,20.29,10.06,8,7.39,8.52,3.63,4306005,485,High (>45%),Advanced,443.92,32.39
INST_03674,Lakewood Research Research University [CHI-3674],Chile,Latin America,Research University,Medium (5K-15K),Public,2023-Q3,2023,Health Sciences,Restrictive,19.2,2.99,27.7,58.9,5.64,9.2,2,5.71,12.29,3.01,5857325,534,Low (0-20%),Developing,548.44,11.48
INST_03675,Bridgeport Tech [BAH-3675],Bahrain,Middle East,Technical Institute,Small (<5K),Mixed,2023-Q3,2023,Health Sciences,Cautious,40.45,3.44,27.9,72.7,26.77,2.48,4,6.71,8.67,3.26,3224889,92,Medium (20-45%),Developing,1752.66,27.83
INST_03676,Thornbury Research Institute of Science [KUW-3676],Kuwait,Middle East,Research University,Very Large (>30K),Public,2023-Q2,2023,Multidisciplinary,Permissive,39.93,2.67,44.8,93.3,28.89,17.04,5,7.19,21.89,3.99,23651399,2669,Medium (20-45%),Advanced,443.08,21.32
INST_03677,Bridgeport Community College [TUR-3677],Turkey,Middle East,Community College,Small (<5K),Public,2024-Q3,2024,Humanities,Cautious,27.42,3.94,27.1,54.1,14.53,8.37,6,8.28,3.44,3.61,846301,139,Medium (20-45%),Advanced,304.42,21.61
INST_03678,University of Oakville [BEL-3678],Belgium,Europe,Liberal Arts College,Small (<5K),Private,2024-Q3,2024,Social Sciences,Permissive,55.68,3.54,28.2,98.0,31.57,20.02,8,8.18,15.61,4.0,2124642,154,High (>45%),Advanced,689.82,39.42
INST_03679,Oakville Community Institute [UNI-3679],United States,North America,Community College,Small (<5K),Private,2024-Q1,2024,Multidisciplinary,Permissive,45.51,3.2,20.6,68.6,47.51,2.49,5,6.9,2.87,3.32,1273083,113,High (>45%),Developing,563.31,29.13
INST_03680,Southport Technical Institute of Technology [SAU-3680],Saudi Arabia,Middle East,Technical Institute,Large (15K-30K),Public,2023-Q1,2023,STEM,Restrictive,12.33,2.58,22.3,67.8,3.75,13.65,2,5.77,1.78,3.4,5298886,978,Low (0-20%),Developing,270.9,6.36
INST_03681,Technical Hillcrest Institute of Technology [BRA-3681],Brazil,Latin America,Technical Institute,Medium (5K-15K),Public,2023-Q2,2023,STEM,Integrated,26.78,3.16,21.2,68.8,11.98,12.19,3,5.26,7.06,3.7,2172457,182,Medium (20-45%),Developing,596.83,16.92
INST_03682,Harborview Community Community College [FRA-3682],France,Europe,Community College,Small (<5K),Mixed,2024-Q2,2024,Business,Permissive,40.63,3.51,20.9,76.4,38.73,13.76,8,8.55,3.99,4.55,1255688,122,Medium (20-45%),Advanced,514.63,28.52
INST_03683,Thornbury Technical Technical University [POL-3683],Poland,Europe,Technical Institute,Large (15K-30K),Public,2024-Q4,2024,STEM,Permissive,82.0,3.61,34.3,98.0,38.31,9.06,6,8.14,43.14,4.09,13669731,1110,High (>45%),Advanced,615.75,59.2
INST_03684,Westbrook University [MOR-3684],Morocco,Africa,Research University,Large (15K-30K),Public,2024-Q4,2024,Health Sciences,Permissive,82.0,3.01,38.7,82.8,36.58,4.64,11,4.97,65.0,3.05,2865256,562,High (>45%),Developing,254.92,49.36
INST_03685,Capital Springdale Academic University [ITA-3685],Italy,Europe,Teaching University,Large (15K-30K),Mixed,2024-Q1,2024,STEM,Restrictive,27.05,3.88,35.4,81.1,7.38,12.7,4,9.04,9.67,3.68,6553018,972,Medium (20-45%),Advanced,337.09,20.99
INST_03686,University of Willowdale [JAP-3686],Japan,Asia Pacific,Community College,Small (<5K),Public,2023-Q4,2023,STEM,Cautious,22.82,3.4,32.9,65.0,20.89,10.18,4,7.02,1.67,3.85,403625,112,Medium (20-45%),Advanced,180.19,15.52
INST_03687,Greendale Institute of Technology [NET-3687],Netherlands,Europe,Technical Institute,Very Large (>30K),Mixed,2024-Q4,2024,STEM,Restrictive,30.43,3.93,48.5,95.2,4.0,10.73,6,9.17,16.1,3.74,18398294,3905,Medium (20-45%),Advanced,235.57,23.92
INST_03688,Regional Crestmont Academic University [POL-3688],Poland,Europe,Teaching University,Small (<5K),Mixed,2024-Q3,2024,Multidisciplinary,Integrated,68.27,4.22,30.9,98.0,6.46,30.92,11,7.69,19.65,4.83,2745597,51,High (>45%),Advanced,2691.76,57.62
INST_03689,University of Northgate [PER-3689],Peru,Latin America,Technical Institute,Medium (5K-15K),Public,2024-Q4,2024,STEM,Permissive,82.0,3.52,33.4,90.0,29.63,-1.19,14,5.75,65.0,3.62,1847063,512,High (>45%),Developing,180.38,57.73
INST_03690,Hillcrest Teaching State University [COL-3690],Colombia,Latin America,Teaching University,Large (15K-30K),Private,2024-Q1,2024,Social Sciences,Cautious,28.15,3.2,19.9,64.0,21.34,6.11,4,5.02,12.71,3.01,3243054,804,Medium (20-45%),Developing,201.68,18.02
INST_03691,Kingswood Research University [SOU-3691],South Korea,Asia Pacific,Research University,Large (15K-30K),Public,2024-Q3,2024,Social Sciences,Cautious,71.09,3.78,55.3,98.0,9.3,17.74,7,7.74,34.12,3.99,12810763,1057,High (>45%),Advanced,606.0,53.74
INST_03692,University of Pinehurst [UNI-3692],United Arab Emirates,Middle East,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,Social Sciences,Cautious,42.44,4.07,26.5,79.2,15.38,12.9,6,6.45,13.36,3.59,2869235,331,Medium (20-45%),Developing,433.42,34.55
INST_03693,Greendale Institute of Science [UNI-3693],United States,North America,Research University,Very Large (>30K),Public,2024-Q2,2024,Health Sciences,Cautious,40.25,4.18,74.4,98.0,7.87,25.88,8,8.28,44.27,4.46,51368587,3854,Medium (20-45%),Advanced,666.43,33.65
INST_03694,County Greendale College [ARG-3694],Argentina,Latin America,Community College,Small (<5K),Public,2023-Q4,2023,Humanities,Cautious,15.15,3.14,17.0,56.6,10.52,7.45,3,5.99,1.41,3.69,400000,81,Low (0-20%),Developing,246.91,9.51
INST_03695,University of Fairview [EGY-3695],Egypt,Africa,Teaching University,Medium (5K-15K),Mixed,2023-Q3,2023,Business,Integrated,27.81,3.29,13.4,39.7,10.68,26.23,3,4.33,6.23,4.09,1045525,223,Medium (20-45%),Developing,234.42,18.3
INST_03696,Stonegate Teaching University [TAI-3696],Taiwan,Asia Pacific,Teaching University,Large (15K-30K),Private,2024-Q3,2024,Multidisciplinary,Cautious,52.48,3.91,33.1,95.8,27.62,2.74,9,6.32,22.32,2.66,8329192,954,High (>45%),Developing,436.54,41.04
INST_03697,Greendale Academy [TAI-3697],Taiwan,Asia Pacific,Liberal Arts College,Small (<5K),Mixed,2023-Q1,2023,Business,Permissive,32.11,2.73,26.4,70.5,45.35,-0.96,2,6.85,2.52,3.2,1360501,64,Medium (20-45%),Developing,1062.89,17.53
INST_03698,Greendale University [BAH-3698],Bahrain,Middle East,Teaching University,Large (15K-30K),Public,2024-Q3,2024,Multidisciplinary,Integrated,62.95,4.25,36.3,82.6,8.92,25.98,8,8.12,24.18,4.53,6013407,414,High (>45%),Advanced,726.26,53.51
INST_03699,Imperial Silverton Research University [GHA-3699],Ghana,Africa,Research University,Large (15K-30K),Public,2023-Q4,2023,Social Sciences,Integrated,43.32,3.34,36.3,75.1,3.03,19.79,9,4.36,31.38,3.84,5085726,1113,Medium (20-45%),Developing,228.47,28.94
INST_03700,State Northgate Research University [MEX-3700],Mexico,North America,Research University,Very Large (>30K),Mixed,2023-Q2,2023,Multidisciplinary,Cautious,24.8,3.19,71.0,96.2,8.64,17.25,3,7.43,10.48,3.96,58581807,1917,Medium (20-45%),Advanced,1527.96,15.82
INST_03701,Harborview Tech [UNI-3701],United Arab Emirates,Middle East,Technical Institute,Medium (5K-15K),Private,2024-Q4,2024,STEM,Integrated,82.0,4.31,45.3,98.0,11.54,24.37,11,8.04,39.14,4.48,7769566,228,High (>45%),Advanced,1703.85,70.68
INST_03702,Thornbury Technical Tech [POL-3702],Poland,Europe,Technical Institute,Large (15K-30K),Public,2023-Q4,2023,STEM,Permissive,52.78,3.02,24.5,86.5,32.75,10.37,7,7.54,20.17,4.1,9282854,1117,High (>45%),Advanced,415.53,31.88
INST_03703,Clearwater Community College [NOR-3703],Norway,Europe,Community College,Medium (5K-15K),Public,2023-Q3,2023,STEM,Cautious,23.07,3.24,18.9,62.9,11.81,8.91,4,6.88,0.96,3.57,2011550,166,Medium (20-45%),Developing,605.89,14.95
INST_03704,University of Pinehurst [KEN-3704],Kenya,Africa,Teaching University,Large (15K-30K),Public,2024-Q3,2024,STEM,Cautious,34.8,3.25,32.2,57.9,34.41,11.28,6,6.49,7.59,3.23,2315190,628,Medium (20-45%),Developing,184.33,22.62
INST_03705,Greendale Tech [CHI-3705],China,Asia Pacific,Technical Institute,Medium (5K-15K),Private,2024-Q1,2024,Social Sciences,Permissive,53.48,3.24,32.9,87.6,47.54,4.51,7,8.03,18.06,3.73,5685674,377,High (>45%),Advanced,754.07,34.66
INST_03706,University of Riverside [VIE-3706],Vietnam,Asia Pacific,Research University,Large (15K-30K),Public,2023-Q1,2023,Social Sciences,Integrated,38.16,3.5,36.9,92.6,8.84,14.99,6,6.31,14.71,4.23,10721932,1367,Medium (20-45%),Developing,392.17,26.71
INST_03707,Springdale Research University [AUS-3707],Austria,Europe,Research University,Large (15K-30K),Public,2024-Q2,2024,Social Sciences,Integrated,67.18,4.13,72.3,98.0,9.06,26.38,7,7.71,49.56,4.66,25614230,418,High (>45%),Advanced,3063.9,55.49
INST_03708,Ashford Teaching Academic University [POL-3708],Poland,Europe,Teaching University,Small (<5K),Public,2023-Q2,2023,Business,Cautious,26.88,3.13,29.1,74.7,9.02,13.26,2,7.28,4.99,3.49,1683432,144,Medium (20-45%),Advanced,584.53,16.83
INST_03709,State Oakville University of Technology [UNI-3709],United States,North America,Research University,Very Large (>30K),Mixed,2024-Q2,2024,Humanities,Cautious,71.28,4.4,71.9,98.0,11.25,11.78,9,8.09,65.0,3.7,75913921,7052,High (>45%),Advanced,538.24,62.73
INST_03710,Bridgeport Institute [IND-3710],India,Asia Pacific,Liberal Arts College,Small (<5K),Public,2024-Q2,2024,Social Sciences,Integrated,67.63,3.78,40.8,97.1,5.42,17.43,8,6.15,18.65,4.2,2024068,104,High (>45%),Developing,973.11,51.13
INST_03711,Federal Northgate University of Technology [HON-3711],Hong Kong,Asia Pacific,Research University,Very Large (>30K),Private,2023-Q1,2023,Social Sciences,Restrictive,20.55,2.72,29.3,78.9,7.64,7.12,4,7.17,6.69,3.7,62812686,4622,Medium (20-45%),Advanced,679.5,11.18
INST_03712,Federal Greendale University [CHI-3712],China,Asia Pacific,Research University,Large (15K-30K),Public,2024-Q2,2024,STEM,Cautious,54.75,4.13,58.2,98.0,10.8,20.12,4,9.49,62.87,3.99,25212349,483,High (>45%),Advanced,2609.97,45.22
INST_03713,Westbrook Teaching University [JAP-3713],Japan,Asia Pacific,Teaching University,Medium (5K-15K),Public,2024-Q1,2024,Humanities,Restrictive,27.98,3.23,31.6,72.3,13.94,5.17,3,7.32,6.8,3.39,2923295,397,Medium (20-45%),Advanced,368.17,18.08
INST_03714,Southport Tech [FIN-3714],Finland,Europe,Technical Institute,Medium (5K-15K),Mixed,2023-Q4,2023,Health Sciences,Permissive,57.42,3.67,34.8,87.6,22.43,11.35,7,9.07,22.37,4.31,6420820,211,High (>45%),Advanced,1521.52,42.15
INST_03715,Oakville Institute of Technology [OMA-3715],Oman,Middle East,Technical Institute,Small (<5K),Private,2024-Q3,2024,STEM,Integrated,82.0,4.74,54.9,98.0,8.84,25.07,13,8.24,62.41,4.6,3457919,122,High (>45%),Advanced,1417.18,77.74
INST_03716,Hillcrest University [SWE-3716],Sweden,Europe,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,Business,Integrated,64.33,4.4,46.0,92.9,3.82,21.61,8,8.35,20.13,4.71,3314023,434,High (>45%),Advanced,381.8,56.61
INST_03717,Silverton Academy [FRA-3717],France,Europe,Liberal Arts College,Small (<5K),Public,2024-Q4,2024,Humanities,Permissive,70.45,3.52,33.4,98.0,37.5,6.87,9,8.26,20.43,3.41,2538328,160,High (>45%),Advanced,793.23,49.6
INST_03718,Meadowbrook University [ISR-3718],Israel,Middle East,Research University,Very Large (>30K),Public,2024-Q2,2024,Social Sciences,Restrictive,39.61,3.45,33.9,91.8,7.69,10.44,6,7.42,30.96,4.08,35738893,3274,Medium (20-45%),Advanced,545.8,27.33
INST_03719,Thornbury Community College [SOU-3719],South Africa,Africa,Community College,Small (<5K),Mixed,2024-Q3,2024,STEM,Integrated,36.84,3.6,16.4,51.0,8.72,7.53,6,5.19,4.74,3.71,400000,127,Medium (20-45%),Developing,157.48,26.52
INST_03720,Polytechnic Thornbury Institute of Technology [VIE-3720],Vietnam,Asia Pacific,Technical Institute,Medium (5K-15K),Private,2024-Q1,2024,STEM,Restrictive,31.97,3.54,40.3,97.1,6.68,9.24,4,7.81,12.89,3.87,6252012,304,Medium (20-45%),Advanced,1028.29,22.63
INST_03721,Ashford University of Technology [SPA-3721],Spain,Europe,Research University,Very Large (>30K),Private,2024-Q1,2024,Humanities,Permissive,82.0,3.41,41.6,98.0,19.97,19.12,10,7.12,54.82,4.29,21798889,1733,High (>45%),Advanced,628.94,55.92
INST_03722,Southern Cedarville University College [HON-3722],Hong Kong,Asia Pacific,Teaching University,Medium (5K-15K),Private,2024-Q2,2024,Social Sciences,Cautious,38.65,3.87,36.1,88.5,12.86,20.63,5,7.22,14.06,3.92,4177198,227,Medium (20-45%),Advanced,920.09,29.92
INST_03723,Technical Cedarville Polytechnic [KEN-3723],Kenya,Africa,Technical Institute,Medium (5K-15K),Private,2023-Q4,2023,Multidisciplinary,Integrated,41.38,3.44,26.7,66.3,15.2,19.86,7,4.75,15.64,3.87,1866807,296,Medium (20-45%),Developing,315.34,28.47
INST_03724,University of Cedarville [ARG-3724],Argentina,Latin America,Liberal Arts College,Medium (5K-15K),Mixed,2023-Q3,2023,Humanities,Integrated,28.66,3.77,32.8,80.7,8.44,27.22,3,6.05,3.44,4.75,2316385,144,Medium (20-45%),Developing,804.3,21.61
INST_03725,Oakville Community Institute [ISR-3725],Israel,Middle East,Community College,Small (<5K),Private,2023-Q3,2023,Health Sciences,Permissive,23.4,3.0,15.7,61.0,33.95,14.98,3,6.29,1.38,3.52,1351429,135,Medium (20-45%),Developing,500.53,14.04
INST_03726,National Riverside Research University [MAL-3726],Malaysia,Asia Pacific,Research University,Very Large (>30K),Private,2023-Q1,2023,STEM,Permissive,33.67,2.74,33.0,70.5,39.2,9.2,5,7.69,12.15,3.42,16748173,5105,Medium (20-45%),Advanced,164.04,18.45
INST_03727,University of Thornbury [DEN-3727],Denmark,Europe,Teaching University,Medium (5K-15K),Public,2024-Q4,2024,Social Sciences,Cautious,39.6,4.12,47.8,98.0,9.19,17.12,5,7.58,15.61,3.88,3589841,142,Medium (20-45%),Advanced,1264.03,32.63
INST_03728,Cedarville Teaching University College [UNI-3728],United States,North America,Teaching University,Medium (5K-15K),Private,2023-Q4,2023,Health Sciences,Permissive,51.62,3.38,39.2,87.4,30.68,12.1,2,9.15,17.89,4.11,6377395,543,High (>45%),Advanced,587.24,34.9
